site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P6,1,61,39,28,,yes,4,4,2,169,6,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P8,0,62,31,19,,yes,2,1,7,286,18,1,50,6,early bolt,no,,,grasshopper 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P8,0,62,31,19,,yes,2,2,7,279,24,1,223,11,early bolt,no,,,stippled 30%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P8,0,63,42,1.5,,yes,1,1,14,208,17,2,"228, 70","10, 8","early bolt, early bolt",no,,,stippled 30%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,64,42,48.5,,yes,4,1,5,180,14,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,64,42,48.5,,yes,4,2,7,201,16,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,64,42,48.5,,yes,4,3,7,193,17,1,8,6,early bolt,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P9,0,64,42,48.5,,yes,4,4,7,199,11,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,65,6.5,49,,yes,5,1,5,127,7,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,65,6.5,49,,yes,5,2,7,135,11,1,143,10,early bolt,no,,,leaf miner 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,65,6.5,49,,yes,5,3,3,114,5,0,NA,NA,NA,no,,,yellowing 50%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,65,6.5,49,,yes,5,4,4,138,8,0,NA,NA,NA,no,,,caterpillar 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,65,6.5,49,,yes,5,5,4,160,7,0,NA,NA,NA,no,,,stippled 10%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,66,21,41.5,,yes,4,1,6,168,20,1,27,9,early bolt,no,,,stippled 30%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,66,21,41.5,,yes,4,2,8,167,20,1,173,12,early bolt,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,66,21,41.5,,yes,4,3,3,160,13,0,NA,NA,NA,no,,,stippled 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,66,21,41.5,,yes,4,4,5,197,12,2,"347, 243","27, 18","20%, early bolt",no,,,stippled 50%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,67,34,34.5,,yes,3,1,4,150,11,0,NA,NA,NA,no,,,leaf miner 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P11,13,67,34,34.5,,yes,3,2,4,119,18,0,NA,NA,NA,no,,,stippled 50%,,2016,Y1
